Product ID;Obraz;Nazwa;Kategoria;Cena (netto);Cena (brutto);Ilość
324;http://localhost:8080/img/images/THE-PATH-BY-JOHN-MCDOUGALL-BLENDED-SCOTCH-WHISKY-175L-40.jpg;THE PATH BY JOHN MCDOUGALL BLENDED SCOTCH WHISKY 1,75L 40%;XXL;149,00;149,00;24
325;http://localhost:8080/img/images/ULUVKA-MAGNUM-GIFT-SET-VODKA-175L-40-+-6-KIELISZKÓW.jpg;ULUVKA MAGNUM GIFT SET VODKA 1,75L 40% + 6 KIELISZKÓW;XXL;590,00;590,00;15
326;http://localhost:8080/img/images/ULUVKA-MAGNUM-VODKA-175L-40.jpg;ULUVKA MAGNUM VODKA 1,75L 40%;XXL;435,00;435,00;24
327;http://localhost:8080/img/images/DĘBOWA-POLSKA-CZYSTA-STOLIK-TERMO-07L-40-+-4-KIELISZKI.jpg;DĘBOWA POLSKA CZYSTA STOLIK TERMO 0,7L 40% + 4 KIELISZKI;Dębowa Polska;240,00;240,00;18
328;http://localhost:8080/img/images/DĘBOWA-POLSKA-DUBLE-07L-40.jpg;DĘBOWA POLSKA DUBLE 0,7L 40%;Dębowa Polska;299,00;299,00;15
329;http://localhost:8080/img/images/DĘBOWA-POLSKA-DZIUPLA-07L-40.jpg;DĘBOWA POLSKA DZIUPLA 0,7L 40%;Dębowa Polska;145,00;145,00;16
330;http://localhost:8080/img/images/DĘBOWA-POLSKA-EXCELLENT-07L-40.jpg;DĘBOWA POLSKA EXCELLENT 0,7L 40%;Dębowa Polska;72,99;72,99;19
331;http://localhost:8080/img/images/DĘBOWA-POLSKA-EXCELLENT-GAŚNICA-40.jpg;DĘBOWA POLSKA EXCELLENT GAŚNICA 40%;Dębowa Polska;100,00;100,00;27
332;http://localhost:8080/img/images/DĘBOWA-POLSKA-EXCELLENT-GRZYBEK-CAŁKOWITY-07L-40.jpg;DĘBOWA POLSKA EXCELLENT GRZYBEK CAŁKOWITY 0,7L 40%;Dębowa Polska;199,00;199,00;25
333;http://localhost:8080/img/images/SEMPE-FINE-ARMAGNAC-07L-40.jpg;SEMPE FINE ARMAGNAC 0,7L 40%;Armaniak;160,00;160,00;12
334;http://localhost:8080/img/images/SEMPE-NAPOLEON-ARMAGNAC-07L-40.jpg;SEMPE NAPOLEON ARMAGNAC 0,7L 40%;Armaniak;225,00;225,00;26
335;http://localhost:8080/img/images/SEMPE-XO-SQUARE-BOTTLE-ARMAGNAC-07L-40.jpg;SEMPE XO SQUARE BOTTLE ARMAGNAC 0,7L 40%;Armaniak;599,00;599,00;12
336;http://localhost:8080/img/images/CRYSTAL-HEAD-ONYX-VODKA-07L-40.jpg;CRYSTAL HEAD ONYX VODKA 0,7L 40%;Ciekawy kształt;340,00;340,00;18
337;http://localhost:8080/img/images/CRYSTAL-HEAD-VODKA-07L-40.jpg;CRYSTAL HEAD VODKA 0,7L 40%;Ciekawy kształt;315,00;315,00;25
338;http://localhost:8080/img/images/CZORNO-KURNWICA-WÓDKA-07L-40-W-BUDCE.jpg;CZORNO KURNWICA WÓDKA 0,7L 40% W BUDCE;Ciekawy kształt;205,00;205,00;25
339;http://localhost:8080/img/images/CZORNO-KURNWICA-WÓDKA-07L-40-W-SKRZYNCE.jpg;CZORNO KURNWICA WÓDKA 0,7L 40% W SKRZYNCE;Ciekawy kształt;199,00;199,00;15
340;http://localhost:8080/img/images/DELFIN-10YO-BRANDY-02L-40.jpg;DELFIN 10YO BRANDY 0,2L 40%;Ciekawy kształt;130,00;130,00;22
341;http://localhost:8080/img/images/EXPRESSOWA-KURNWICA-LIKIER-05L-27-W-BUDCE.jpg;EXPRESSOWA KURNWICA LIKIER 0,5L 27% W BUDCE;Ciekawy kształt;145,00;145,00;29
342;http://localhost:8080/img/images/GAŚNICA-WÓDKA-TUBA-05L-40.jpg;GAŚNICA WÓDKA TUBA 0,5L 40%;Ciekawy kształt;89,99;89,99;10
343;http://localhost:8080/img/images/GLOBUS-BRANDY-035L-40.jpg;GLOBUS BRANDY 0,35L 40%;Ciekawy kształt;220,00;220,00;28
344;http://localhost:8080/img/images/HARLEJOWIEC-WÓDKA-ŻYTNIA-035L-40.jpg;HARLEJOWIEC WÓDKA ŻYTNIA 0,35L 40%;Ciekawy kształt;130,00;130,00;29
345;http://localhost:8080/img/images/HOKEISTA--WÓDKA-GORILOCHKA-05L-40.jpg;HOKEISTA  WÓDKA GORILOCHKA 0,5L 40%;Ciekawy kształt;135,00;135,00;12
346;http://localhost:8080/img/images/JACHT-WÓDKA-ŻYTNIA-05L-40.jpg;JACHT WÓDKA ŻYTNIA 0,5L 40%;Ciekawy kształt;180,00;180,00;17
347;http://localhost:8080/img/images/JAMNIK-BRANDY-02L-40.jpg;JAMNIK BRANDY 0,2L 40%;Ciekawy kształt;260,00;260,00;23
348;http://localhost:8080/img/images/BOEIRA-10YO-TAWNY-DECANTER-PORTO-075L-195.jpg;BOEIRA 10YO TAWNY DECANTER PORTO 0,75L 19,5%;Wino Porto;285,00;285,00;22
349;http://localhost:8080/img/images/BOEIRA-20-YEARS-TAWNY-KING-PORTO-075L-195.jpg;BOEIRA 20 YEARS TAWNY KING PORTO 0,75L 19,5%;Wino Porto;370,00;370,00;16
350;http://localhost:8080/img/images/BOEIRA-30-YEARS-TAWNY-KING-PORTO-075L-195.jpg;BOEIRA 30 YEARS TAWNY KING PORTO 0,75L 19,5%;Wino Porto;600,00;600,00;13
351;http://localhost:8080/img/images/BOEIRA-40YO-TAWNY-DECANTER-PORTO-075L-195.jpg;BOEIRA 40YO TAWNY DECANTER PORTO 0,75L 19,5%;Wino Porto;780,00;780,00;21
352;http://localhost:8080/img/images/BOEIRA-DIAMOND-WHITE-PORTO-075L-20.jpg;BOEIRA DIAMOND WHITE PORTO 0,75L 20%;Wino Porto;255,00;255,00;17
353;http://localhost:8080/img/images/BOEIRA-RESERVE-TAWNY-DECANTER-PORTO-075L-195.jpg;BOEIRA RESERVE TAWNY DECANTER PORTO 0,75L 19,5%;Wino Porto;255,00;255,00;29
354;http://localhost:8080/img/images/FONSECA-PORTO-BIN-27-FINEST-RESERVE-075L-20.jpg;FONSECA PORTO BIN 27 FINEST RESERVE 0,75L 20%;Wino Porto;150,00;150,00;20
355;http://localhost:8080/img/images/FONSECA-PORTO-LBV-075L.jpg;FONSECA PORTO LBV 0,75L;Wino Porto;160,00;160,00;23
356;http://localhost:8080/img/images/FONSECA-PORTO-RUBY-075L.jpg;FONSECA PORTO RUBY 0,75L;Wino Porto;94,99;94,99;19
357;http://localhost:8080/img/images/FONSECA-PORTO-TAWNY-075L-20.jpg;FONSECA PORTO TAWNY 0,75L 20%;Wino Porto;94,99;94,99;21
358;http://localhost:8080/img/images/FONSECA-PORTO-WHITE-075L-20.jpg;FONSECA PORTO WHITE 0,75L 20%;Wino Porto;94,99;94,99;29
359;http://localhost:8080/img/images/FONSECA-TAWNY-PORT-10YO-075L-20.jpg;FONSECA TAWNY PORT 10YO 0,75L 20%;Wino Porto;245,00;245,00;29
360;http://localhost:8080/img/images/A.H.-RIISE-ROYAL-DANISH-NAVY-RUM-07L-40.jpg;A.H. RIISE ROYAL DANISH NAVY RUM 0,7L 40%;Rum;270,00;270,00;17
361;http://localhost:8080/img/images/A.H.-RIISE-XO-PORT-CASK-FINISH-RUM-07L-45.jpg;A.H. RIISE XO PORT CASK FINISH RUM 0,7L 45%;Rum;310,00;310,00;29
362;http://localhost:8080/img/images/ANGOSTURA-1787-15YO-RUM-07L-40.jpg;ANGOSTURA 1787 15YO RUM 0,7L 40%;Rum;450,00;450,00;12
363;http://localhost:8080/img/images/ANGOSTURA-1919-8YO-PREMIUM-RUM-07L-40.jpg;ANGOSTURA 1919 8YO PREMIUM RUM 0,7L 40%;Rum;199,00;199,00;10
364;http://localhost:8080/img/images/ANGOSTURA-5YO-RUM-07L-40.jpg;ANGOSTURA 5YO RUM 0,7L 40%;Rum;110,00;110,00;17
365;http://localhost:8080/img/images/ANGOSTURA-7YO-RUM-07L-40.jpg;ANGOSTURA 7YO RUM 0,7L 40%;Rum;155,00;155,00;12
366;http://localhost:8080/img/images/ANGOSTURA-BITTERS-RUM-02L-447.jpg;ANGOSTURA BITTERS RUM 0,2L 44,7%;Rum;89,99;89,99;10
367;http://localhost:8080/img/images/ANGOSTURA-CASK-COLLECTION-NO.1-3RD-EDITION-RUM-07L-40.jpg;ANGOSTURA CASK COLLECTION NO.1 3RD EDITION RUM 0,7L 40%;Rum;380,00;380,00;21
368;http://localhost:8080/img/images/ANGOSTURA-RESERVA-WHITE-RUM-07L-375.jpg;ANGOSTURA RESERVA WHITE RUM 0,7L 37,5%;Rum;89,99;89,99;16
369;http://localhost:8080/img/images/APPLETON-ESTATE-21YO-JAMAICA-RUM-07L-43.jpg;APPLETON ESTATE 21YO JAMAICA RUM 0,7L 43%;Rum;799,00;799,00;19
370;http://localhost:8080/img/images/APPLETON-WHITE-JAMAICA-RUM-07L-40.jpg;APPLETON WHITE JAMAICA RUM 0,7L 40%;Rum;100,00;100,00;25
371;http://localhost:8080/img/images/BACARDI-10YO-GRAN-RESERVA-DIEZ-RUM-07L-40.jpg;BACARDI 10YO GRAN RESERVA DIEZ RUM 0,7L 40%;Rum;199,00;199,00;15
372;http://localhost:8080/img/images/MIÓD-PITNY-KLASZTORNY-DWÓJNIAK-ANGOBA-05L-13--W-DREWNIANEJ-SKRZYNCE-+-2-CZARKI.jpg;MIÓD PITNY KLASZTORNY DWÓJNIAK ANGOBA 0,5L 13%  W DREWNIANEJ SKRZYNCE + 2 CZARKI;Nalewka & Miód pitny;135,00;135,00;25
373;http://localhost:8080/img/images/MIÓD-PITNY-KLASZTORNY-DWÓJNIAK-ANGOBA-05L-13-KARTON-+-2-CZARKI.jpg;MIÓD PITNY KLASZTORNY DWÓJNIAK ANGOBA 0,5L 13% KARTON + 2 CZARKI;Nalewka & Miód pitny;115,00;115,00;17
374;http://localhost:8080/img/images/MIÓD-PITNY-KURPIOWSKI-DWÓJNIAK-05L-16-W-SKRZYNCE-DREWNIANEJ-+-2-CZARKI.jpg;MIÓD PITNY KURPIOWSKI DWÓJNIAK 0,5L 16% W SKRZYNCE DREWNIANEJ + 2 CZARKI;Nalewka & Miód pitny;149,00;149,00;10
375;http://localhost:8080/img/images/MIÓD-PITNY-KURPIOWSKI-DWÓJNIAK-KAMIONKA-05L-16.jpg;MIÓD PITNY KURPIOWSKI DWÓJNIAK KAMIONKA 0,5L 16%;Nalewka & Miód pitny;63,99;63,99;30
376;http://localhost:8080/img/images/MIÓD-PITNY-KURPIOWSKI-DWÓJNIAK-ULIK-05L-16.jpg;MIÓD PITNY KURPIOWSKI DWÓJNIAK ULIK 0,5L 16%;Nalewka & Miód pitny;67,99;67,99;17
377;http://localhost:8080/img/images/MIÓD-PITNY-LUBELSKI-PÓŁTORAK-KAMIONKA-05L-16-W-SKRZYNCE-DREWNIANEJ-+-2-CZARKI.jpg;MIÓD PITNY LUBELSKI PÓŁTORAK KAMIONKA 0,5L 16% W SKRZYNCE DREWNIANEJ + 2 CZARKI;Nalewka & Miód pitny;145,00;145,00;14
378;http://localhost:8080/img/images/MIÓD-PITNY-LUBELSKI-PÓŁTORAK-KAMIONKA-ANGOBA-05L-16.jpg;MIÓD PITNY LUBELSKI PÓŁTORAK KAMIONKA ANGOBA 0,5L 16%;Nalewka & Miód pitny;82,99;82,99;17
379;http://localhost:8080/img/images/MIÓD-PITNY-LUBELSKI-PÓŁTORAK-KAMIONKA-ANGOBA-05L-16-W-SKRZYNCE-DREWNIANEJ-+-2-CZARKI.jpg;MIÓD PITNY LUBELSKI PÓŁTORAK KAMIONKA ANGOBA 0,5L 16% W SKRZYNCE DREWNIANEJ + 2 CZARKI;Nalewka & Miód pitny;165,00;165,00;26
380;http://localhost:8080/img/images/MIÓD-PITNY-LUBELSKI-PÓŁTORAK-OPLOT-075L-16.jpg;MIÓD PITNY LUBELSKI PÓŁTORAK OPLOT 0,75L 16%;Nalewka & Miód pitny;125,00;125,00;20
381;http://localhost:8080/img/images/MIÓD-PITNY-PIASTOWSKI-TRÓJNIAK-KAMIONKA-ANGOBA-05L-13.jpg;MIÓD PITNY PIASTOWSKI TRÓJNIAK KAMIONKA ANGOBA 0,5L 13%;Nalewka & Miód pitny;54,99;54,99;14
382;http://localhost:8080/img/images/MIÓD-PITNY-PIASTOWSKI-TRÓJNIAK-KAMIONKA-ANGOBA-05L-13-W-SKRZYNCE-DREWNIANEJ-+-2-CZARKI.jpg;MIÓD PITNY PIASTOWSKI TRÓJNIAK KAMIONKA ANGOBA 0,5L 13% W SKRZYNCE DREWNIANEJ + 2 CZARKI;Nalewka & Miód pitny;135,00;135,00;13
383;http://localhost:8080/img/images/MIÓD-PITNY-REX-HONESTUS-PÓŁTORAK-KAMIONKA-075L-16.jpg;MIÓD PITNY REX HONESTUS PÓŁTORAK KAMIONKA 0,75L 16%;Nalewka & Miód pitny;75,99;75,99;25
384;http://localhost:8080/img/images/BEEFEATER-BLOOD-ORANGE-GIN-07L-375.jpg;BEEFEATER BLOOD ORANGE GIN 0,7L 37,5%;Gin;84,99;84,99;13
385;http://localhost:8080/img/images/BEEFEATER-LONDON-DRY-GIN-07L-40.jpg;BEEFEATER LONDON DRY GIN 0,7L 40%;Gin;84,99;84,99;12
386;http://localhost:8080/img/images/BEEFEATER-PINK-GIN-07L-375.jpg;BEEFEATER PINK GIN 0,7L 37,5%;Gin;84,99;84,99;16
387;http://localhost:8080/img/images/BIAŁY-BOCIAN-GIN-05L-375.jpg;BIAŁY BOCIAN GIN 0,5L 37,5%;Gin;42,99;42,99;22
388;http://localhost:8080/img/images/BICKENS-LONDON-DRY-GIN-40.jpg;BICKENS LONDON DRY GIN 40%;Gin;79,99;79,99;20
389;http://localhost:8080/img/images/BOMBAY-SAPPHIRE-GIN-07L-40.jpg;BOMBAY SAPPHIRE GIN 0,7L 40%;Gin;125,00;125,00;17
390;http://localhost:8080/img/images/BOMBAY-SAPPHIRE-MURCIAN-LEMON-PREMIER-CRU-GIN-07L-47.jpg;BOMBAY SAPPHIRE MURCIAN LEMON PREMIER CRU GIN 0,7L 47%;Gin;195,00;195,00;30
391;http://localhost:8080/img/images/BOMBAY-SAPPHIRE-SUNSET-GIN-07L-43.jpg;BOMBAY SAPPHIRE SUNSET GIN 0,7L 43%;Gin;125,00;125,00;11
392;http://localhost:8080/img/images/BOTANIST-ISLAY-DRY-GIN-07L-46.jpg;BOTANIST ISLAY DRY GIN 0,7L 46%;Gin;199,00;199,00;21
393;http://localhost:8080/img/images/BRECON-BOTANICALS-GIN-07L-43.jpg;BRECON BOTANICALS GIN 0,7L 43%;Gin;150,00;150,00;13
394;http://localhost:8080/img/images/BRECON-CHOCOLATE--ORANGE-GIN-07L-375.jpg;BRECON CHOCOLATE & ORANGE GIN 0,7L 37,5%;Gin;130,00;130,00;30
395;http://localhost:8080/img/images/BRECON-RHUBARB--CRANBERRY-GIN-07L-375.jpg;BRECON RHUBARB & CRANBERRY GIN 0,7L 37,5%;Gin;165,00;165,00;14
396;http://localhost:8080/img/images/HOPLALA-DARLING-I-LOVE-YOU-05L-58.jpg;HOPLALA DARLING, I LOVE YOU 0,5L 5,8%;Piwo;11,50;11,50;21
397;http://localhost:8080/img/images/HOPLALA-DZIŚ-JA-PROWADZĘ-05L-0.jpg;HOPLALA DZIŚ JA PROWADZĘ 0,5L 0%;Piwo;11,50;11,50;13
398;http://localhost:8080/img/images/HOPLALA-KOTKU-WRÓCĘ-PÓŹNIEJ-05L-41.jpg;HOPLALA KOTKU WRÓCĘ PÓŹNIEJ 0,5L 4,1%;Piwo;11,50;11,50;29
399;http://localhost:8080/img/images/HOPLALA-PERFEKCYJNA-PANI-DOMU-05L-53.jpg;HOPLALA PERFEKCYJNA PANI DOMU 0,5L 5,3%;Piwo;11,99;11,99;18
400;http://localhost:8080/img/images/HOPLALA-PIĘKNA-MĄDRA-ZDOLNA-05L-5.jpg;HOPLALA PIĘKNA MĄDRA ZDOLNA 0,5L 5%;Piwo;11,99;11,99;22
401;http://localhost:8080/img/images/HOPLALA-SORRY-BOYS-05L-49.jpg;HOPLALA SORRY BOYS 0,5L 4,9%;Piwo;11,99;11,99;18
402;http://localhost:8080/img/images/KONIAK-DAINCOURT-RARE-XO-07L-40.jpg;KONIAK D'AINCOURT RARE XO 0,7L 40%;Koniak;1 250,00;1 250,00;10
403;http://localhost:8080/img/images/KONIAK-DE-LUZE-EXTRA-DELIGHT-07L-40.jpg;KONIAK DE LUZE EXTRA DELIGHT 0,7L 40%;Koniak;1 650,00;1 650,00;18
404;http://localhost:8080/img/images/KONIAK-DE-LUZE-VS-07L-40.jpg;KONIAK DE LUZE VS 0,7L 40%;Koniak;199,00;199,00;24
405;http://localhost:8080/img/images/KONIAK-DE-LUZE-VS0P-07L-40.jpg;KONIAK DE LUZE VS0P 0,7L 40%;Koniak;259,00;259,00;11
406;http://localhost:8080/img/images/KONIAK-DE-LUZE-XO-07L-40.jpg;KONIAK DE LUZE XO 0,7L 40%;Koniak;599,00;599,00;24
407;http://localhost:8080/img/images/KONIAK-DEAU-HORS-DAGE-LOUIS-MEMORY-07L-40.jpg;KONIAK DEAU HORS D'AGE LOUIS MEMORY 0,7L 40%;Koniak;1 500,00;1 500,00;16
408;http://localhost:8080/img/images/JAN-OLBRACHT-KORONA-OLBRACHTA-05L-56.jpg;JAN OLBRACHT KORONA OLBRACHTA 0,5L 5,6%;Piwo;8,50;8,50;15
409;http://localhost:8080/img/images/JAN-OLBRACHT-POMARAŃCZARNIA-05L-56.jpg;JAN OLBRACHT POMARAŃCZARNIA 0,5L 5,6%;Piwo;9,50;9,50;27
410;http://localhost:8080/img/images/JAN-OLBRACHT-SZYSZAK-05L-45.jpg;JAN OLBRACHT SZYSZAK 0,5L 4,5%;Piwo;5,99;5,99;12
411;http://localhost:8080/img/images/JAN-OLBRACHT-ZERO-STRESU-05L-0.jpg;JAN OLBRACHT ZERO STRESU 0,5L 0%;Piwo;8,99;8,99;30
412;http://localhost:8080/img/images/JAN-OLBRACHT-ŚMIETANKA-05L-56.jpg;JAN OLBRACHT ŚMIETANKA 0,5L 5,6%;Piwo;9,50;9,50;26
413;http://localhost:8080/img/images/JURAJSKA-POMARAŃCZA-05L-47.jpg;JURAJSKA POMARAŃCZA 0,5L 4,7%;Piwo;9,50;9,50;15
414;http://localhost:8080/img/images/KONIAK-DEAU-VS-07L-40.jpg;KONIAK DEAU VS 0,7L 40%;Koniak;235,00;235,00;29
415;http://localhost:8080/img/images/KONIAK-DEAU-XO-07L-40.jpg;KONIAK DEAU XO 0,7L 40%;Koniak;730,00;730,00;15
416;http://localhost:8080/img/images/KONIAK-DUPUY-LUXUS-TENTATION-07L-40.jpg;KONIAK DUPUY LUXUS TENTATION 0,7L 40%;Koniak;370,00;370,00;25
417;http://localhost:8080/img/images/KONIAK-DUPUY-VS-07L-40.jpg;KONIAK DUPUY VS 0,7L 40%;Koniak;185,00;185,00;12
418;http://localhost:8080/img/images/KONIAK-DUPUY-VS-TENTATION-07L-40.jpg;KONIAK DUPUY VS TENTATION 0,7L 40%;Koniak;235,00;235,00;30
419;http://localhost:8080/img/images/KONIAK-DUPUY-VSOP-07L-40.jpg;KONIAK DUPUY VSOP 0,7L 40%;Koniak;220,00;220,00;26
420;http://localhost:8080/img/images/BARDINET-CURACAO-BLEU-LIKIER-07L-24.jpg;BARDINET CURACAO BLEU LIKIER 0,7L 24%;Likier;67,99;67,99;17
421;http://localhost:8080/img/images/BARDINET-PEACH-SCHNAPPS-LIKIER-07L-18.jpg;BARDINET PEACH SCHNAPPS LIKIER 0,7L 18%;Likier;67,99;67,99;26
422;http://localhost:8080/img/images/BARDINET-TRIPLE-SEC-LIKIER-07L-40.jpg;BARDINET TRIPLE SEC LIKIER 0,7L 40%;Likier;89,99;89,99;10
423;http://localhost:8080/img/images/BECHEROVKA-ORIGINAL-LIKIER-ZIOŁOWY-38.jpg;BECHEROVKA ORIGINAL LIKIER ZIOŁOWY 38%;Likier;59,99;59,99;12
424;http://localhost:8080/img/images/BIAŁY-BOCIAN-ADVOCAAT-LIKIER-05L-16.jpg;BIAŁY BOCIAN ADVOCAAT LIKIER 0,5L 16%;Likier;31,99;31,99;19
425;http://localhost:8080/img/images/BIAŁY-BOCIAN-PINA-COLADA-LIKIER-05L-16.jpg;BIAŁY BOCIAN PINA COLADA LIKIER 0,5L 16%;Likier;31,99;31,99;30
426;http://localhost:8080/img/images/BIAŁY-BOCIAN-SŁONY-KARMEL-LIKIER-05L-16.jpg;BIAŁY BOCIAN SŁONY KARMEL LIKIER 0,5L 16%;Likier;31,99;31,99;19
427;http://localhost:8080/img/images/BITTER-TRUTH-E**X**R-LIKIER-ZIOŁOWY-05L-30.jpg;BITTER TRUTH E**X**R LIKIER ZIOŁOWY 0,5L 30%;Likier;115,00;115,00;24
428;http://localhost:8080/img/images/BITTER-TRUTH-ELDERFLOWER-LIKIER-05L-22.jpg;BITTER TRUTH ELDERFLOWER LIKIER 0,5L 22%;Likier;125,00;125,00;12
429;http://localhost:8080/img/images/BOLS-AMARETTO-LIKIER-07L-24.jpg;BOLS AMARETTO LIKIER 0,7L 24%;Likier;82,99;82,99;30
430;http://localhost:8080/img/images/BOLS-BANANA-LIKIER-07L-17.jpg;BOLS BANANA LIKIER 0,7L 17%;Likier;82,99;82,99;25
431;http://localhost:8080/img/images/BOLS-BLUE-CURACAO-LIKIER-07L-21.jpg;BOLS BLUE CURACAO LIKIER 0,7L 21%;Likier;79,99;79,99;27
432;http://localhost:8080/img/images/BACOO-11YO-DOMINICAN-RUM-07L-40.jpg;BACOO 11YO DOMINICAN RUM 0,7L 40%;Nowości;220,00;220,00;25
433;http://localhost:8080/img/images/PANTOFELEK-CZARNY-LIKIER-CZERWONA-PORZECZKA-035L-175.jpg;PANTOFELEK CZARNY LIKIER CZERWONA PORZECZKA 0,35L 17,5%;Nowości;120,00;120,00;17
434;http://localhost:8080/img/images/DĘBOWA-POLSKA-EXCELLENT-KLUCZ-SUKCESU-07L-40.jpg;DĘBOWA POLSKA EXCELLENT KLUCZ SUKCESU 0,7L 40%;Nowości;275,00;275,00;10
435;http://localhost:8080/img/images/BOMBAY-SAPPHIRE-MURCIAN-LEMON-PREMIER-CRU-GIN-07L-47.jpg;BOMBAY SAPPHIRE MURCIAN LEMON PREMIER CRU GIN 0,7L 47%;Nowości;195,00;195,00;15
436;http://localhost:8080/img/images/GRANTS-TROPICAL-FIESTA-WHISKY-07L-30.jpg;GRANT'S TROPICAL FIESTA WHISKY 0,7L 30%;Nowości;65,99;65,99;25
437;http://localhost:8080/img/images/GREY-GOOSE-AURORA-VODKA-1L--40.jpg;GREY GOOSE AURORA VODKA 1L  40%;Nowości;245,00;245,00;15
438;http://localhost:8080/img/images/SANTA-ANA-GIN-07L-423.jpg;SANTA ANA GIN 0,7L 42,3%;Nowości;195,00;195,00;30
439;http://localhost:8080/img/images/TORUŃSKA-CZYSTA-RYFLE-WÓDKA-05L-40.jpg;TORUŃSKA CZYSTA RYFLE WÓDKA 0,5L 40%;Nowości;49,99;49,99;19
440;http://localhost:8080/img/images/KRAKEN-BLACK-SPICED-2022-LIMITED-EDITION-RUM-07L-40.jpg;KRAKEN BLACK SPICED 2022 LIMITED EDITION RUM 0,7L 40%;Nowości;170,00;170,00;29
441;http://localhost:8080/img/images/LE-GRAND-NOIR-MOSCATO-075L.jpg;LE GRAND NOIR MOSCATO 0,75L;Nowości;39,99;39,99;25
442;http://localhost:8080/img/images/VOLCAN-DE-MI-TIERRA-X.A-TEQUILA-07L-40.jpg;VOLCAN DE MI TIERRA X.A TEQUILA 0,7L 40%;Nowości;1 399,00;1 399,00;21
443;http://localhost:8080/img/images/DON-PAPA-MASSKARA-RUM-07L-40.jpg;DON PAPA MASSKARA RUM 0,7L 40%;Nowości;295,00;295,00;25
444;http://localhost:8080/img/images/KONIAK-LHERAUD-XO-CHARLES-VII-07L-44.jpg;KONIAK LHERAUD XO CHARLES VII 0,7L 44%;Drogie alkohole świata;2 300,00;2 300,00;13
445;http://localhost:8080/img/images/KONIAK-LHERAUD-XO-EUGENIE-07L-43.jpg;KONIAK LHERAUD XO EUGENIE 0,7L 43%;Drogie alkohole świata;1 680,00;1 680,00;13
446;http://localhost:8080/img/images/KONIAK-MEUKOW-EXTRA-EXCLUSIVE-DECANTER-07L-40.jpg;KONIAK MEUKOW EXTRA EXCLUSIVE DECANTER 0,7L 40%;Drogie alkohole świata;1 349,00;1 349,00;24
447;http://localhost:8080/img/images/KONIAK-MEUKOW-PALME-DOR-VINTAGE-1988-07L-53.jpg;KONIAK MEUKOW PALME D'OR VINTAGE 1988 0,7L 53%;Drogie alkohole świata;1 085,00;1 085,00;26
448;http://localhost:8080/img/images/KONIAK-PARK-CHAI-NO-8-BORDERIES-07L-435.jpg;KONIAK PARK CHAI NO 8 BORDERIES 0,7L 43,5%;Drogie alkohole świata;1 100,00;1 100,00;16
449;http://localhost:8080/img/images/LAPHROAIG-25YO-WHISKY-07L-514.jpg;LAPHROAIG 25YO WHISKY 0,7L 51,4%;Drogie alkohole świata;2 290,00;2 290,00;29
450;http://localhost:8080/img/images/MACALLAN-18YO-DOUBLE-CASK-WHISKY-07L-43.jpg;MACALLAN 18YO DOUBLE CASK WHISKY 0,7L 43%;Drogie alkohole świata;1 599,00;1 599,00;15
451;http://localhost:8080/img/images/MACALLAN-30YO-DOUBLE-CASK-RELEASE-2021-WHISKY-07L-43.jpg;MACALLAN 30YO DOUBLE CASK RELEASE 2021 WHISKY 0,7L 43%;Drogie alkohole świata;19 990,00;19 990,00;13
452;http://localhost:8080/img/images/MACALLAN-RARE-CASK-2022-RELEASE-WHISKY-07L-43.jpg;MACALLAN RARE CASK 2022 RELEASE WHISKY 0,7L 43%;Drogie alkohole świata;1 699,00;1 699,00;16
453;http://localhost:8080/img/images/MACALLAN-THE-HARMONY-COLLECTION-INSPIRED-BY-INTENSE-ARABICA-WHISKY-07L-44.jpg;MACALLAN THE HARMONY COLLECTION INSPIRED BY INTENSE ARABICA WHISKY 0,7L 44%;Drogie alkohole świata;1 600,00;1 600,00;27
454;http://localhost:8080/img/images/OLD-PULTENEY-25YO-WHISKY-07L-46.jpg;OLD PULTENEY 25YO WHISKY 0,7L 46%;Drogie alkohole świata;2 350,00;2 350,00;27
455;http://localhost:8080/img/images/PORT-ASKAIG-28YO-WHISKY-07L-458.jpg;PORT ASKAIG 28YO WHISKY 0,7L 45,8%;Drogie alkohole świata;1 600,00;1 600,00;15
456;http://localhost:8080/img/images/BIAŁY-BOCIAN-WÓDKA-07L-40-W-SKRZYNCE-DREWNIANEJ.jpg;BIAŁY BOCIAN WÓDKA 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;105,00;105,00;21
457;http://localhost:8080/img/images/BIAŁY-BOCIAN-WÓDKA-07L-40-W-SKRZYNCE-DREWNIANEJ-+-CZEKOLADKI.jpg;BIAŁY BOCIAN WÓDKA 0,7L 40% W SKRZYNCE DREWNIANEJ + CZEKOLADKI;Alkohol na prezent;145,00;145,00;24
458;http://localhost:8080/img/images/BOMBAY-SAPPHIRE-GIN-07L-40-W-SKRZYNCE-DREWNIANEJ.jpg;BOMBAY SAPPHIRE GIN 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;170,00;170,00;29
459;http://localhost:8080/img/images/BOWMORE-12YO-WHISKY-07L-40-W-SKRZYNCE-DREWNIANEJ.jpg;BOWMORE 12YO WHISKY 0,7L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;315,00;315,00;29
