Product ID;Obraz;Nazwa;Kategoria;Cena (netto);Cena (brutto);Ilość
641;http://localhost:8080/img/images/KONIAK-GODET-SINGLE-CRU-15YO-0,7L-40%.jpg;KONIAK GODET SINGLE-CRU 15YO 0,7L 40%;Koniak;545,00;545,00;12
642;http://localhost:8080/img/images/KONIAK-GODET-SINGLE-CRU-22YO-0,7L-40%.jpg;KONIAK GODET SINGLE-CRU 22YO 0,7L 40%;Koniak;899,00;899,00;29
643;http://localhost:8080/img/images/JURAJSKA-POMARAŃCZA-BEZALKOHOLOWE-0,5L-0%.jpg;JURAJSKA POMARAŃCZA BEZALKOHOLOWE 0,5L 0%;Piwo;9,50;9,50;26
644;http://localhost:8080/img/images/JURAJSKIE-JASNE-PEŁNE-0,5L-4,7%.jpg;JURAJSKIE JASNE PEŁNE 0,5L 4,7%;Piwo;7,50;7,50;18
645;http://localhost:8080/img/images/JURAJSKIE-MIODOWE-0,5L-4,7%.jpg;JURAJSKIE MIODOWE 0,5L 4,7%;Piwo;8,50;8,50;18
646;http://localhost:8080/img/images/JURAJSKIE-MOCNE-0,5L-6,2%.jpg;JURAJSKIE MOCNE 0,5L 6,2%;Piwo;7,50;7,50;13
647;http://localhost:8080/img/images/JURAJSKIE-MOJITO-0,5L-3,5%.jpg;JURAJSKIE MOJITO 0,5L 3,5%;Piwo;10,99;10,99;15
648;http://localhost:8080/img/images/JURAJSKIE-PILS-0,5L-3,8%.jpg;JURAJSKIE PILS 0,5L 3,8%;Piwo;6,99;6,99;11
649;http://localhost:8080/img/images/JURAJSKIE-RÓŻOWA-PANTERA-0,5L-7%.jpg;JURAJSKIE RÓŻOWA PANTERA 0,5L 7%;Piwo;11,50;11,50;16
650;http://localhost:8080/img/images/JURAJSKIE-SŁODKI-DRWAL--0,5L-6,8%.jpg;JURAJSKIE SŁODKI DRWAL  0,5L 6,8%;Piwo;11,50;11,50;27
651;http://localhost:8080/img/images/JURAJSKIE-WIŚNIA-W-CZEKOLADZIE-0,5L-5%.jpg;JURAJSKIE WIŚNIA W CZEKOLADZIE 0,5L 5%;Piwo;11,99;11,99;26
652;http://localhost:8080/img/images/JURAJSKIE-Z-OSTROPESTEM-0,5L-4,5%.jpg;JURAJSKIE Z OSTROPESTEM 0,5L 4,5%;Piwo;8,99;8,99;11
653;http://localhost:8080/img/images/KORMORAN-CIEMNY-0,5L-4,5%.jpg;KORMORAN CIEMNY 0,5L 4,5%;Piwo;7,50;7,50;30
654;http://localhost:8080/img/images/KORMORAN-IRISH-BEER-0,5L-6,5%.jpg;KORMORAN IRISH BEER 0,5L 6,5%;Piwo;7,99;7,99;11
655;http://localhost:8080/img/images/BLACK-COW-PURE-MILK-VODKA-0,7L-40%.jpg;BLACK COW PURE MILK VODKA 0,7L 40%;Wódka;190,00;190,00;28
656;http://localhost:8080/img/images/BLUE-42-VODKA-0,7L-42%.jpg;BLUE 42 VODKA 0,7L 42%;Wódka;115,00;115,00;13
657;http://localhost:8080/img/images/BOLS-GENEVER-21-VODKA-0,7L-38%.jpg;BOLS GENEVER 21 VODKA 0,7L 38%;Wódka;160,00;160,00;10
658;http://localhost:8080/img/images/CHOPIN-BLENDED-INDYGO-VODKA-0,7L-40%.jpg;CHOPIN BLENDED INDYGO VODKA 0,7L 40%;Wódka;265,00;265,00;18
659;http://localhost:8080/img/images/CHOPIN-BLENDED-ZŁOTY-VODKA-0,7L-40%.jpg;CHOPIN BLENDED ZŁOTY VODKA 0,7L 40%;Wódka;259,00;259,00;26
660;http://localhost:8080/img/images/CHOPIN-FAMILY-RESERVE-YOUNG-POTATO-VODKA-0,7L-40%.jpg;CHOPIN FAMILY RESERVE YOUNG POTATO VODKA 0,7L 40%;Wódka;895,00;895,00;18
661;http://localhost:8080/img/images/CHOPIN-POTATO-VODKA-0,7L-40%-+TUBA.jpg;CHOPIN POTATO VODKA 0,7L 40% +TUBA;Wódka;189,00;189,00;14
662;http://localhost:8080/img/images/CHOPIN-POTATO-VODKA-40%-+-KARTONIK.jpg;CHOPIN POTATO VODKA 40% + KARTONIK;Wódka;125,00;125,00;25
663;http://localhost:8080/img/images/CHOPIN-RYE-ORGANIC-VODKA-0,7L-40%.jpg;CHOPIN RYE ORGANIC VODKA 0,7L 40%;Wódka;160,00;160,00;29
664;http://localhost:8080/img/images/CHOPIN-RYE-VODKA-0,7L-40%-+-MINIATURKI-LIKIERU.jpg;CHOPIN RYE VODKA 0,7L 40% + MINIATURKI LIKIERU;Wódka;140,00;140,00;20
665;http://localhost:8080/img/images/CHOPIN-RYE-VODKA-0,7L-40%-+-MINIATURKI-WÓDKI.jpg;CHOPIN RYE VODKA 0,7L 40% + MINIATURKI WÓDKI;Wódka;140,00;140,00;16
666;http://localhost:8080/img/images/CHOPIN-RYE-VODKA-0,7L-40%-+-TUBA.jpg;CHOPIN RYE VODKA 0,7L 40% + TUBA;Wódka;110,00;110,00;11
667;http://localhost:8080/img/images/CHOPIN-POTATO-VODKA-0,5L-40%-W-SKRZYNCE-DREWNIANEJ-+-6-KIELISZKÓW.jpg;CHOPIN POTATO VODKA 0,5L 40% W SKRZYNCE DREWNIANEJ + 6 KIELISZKÓW;Alkohol na prezent;230,00;230,00;29
668;http://localhost:8080/img/images/CHOPIN-RYE-VODKA-0,5L-40%-W-SKRZYNCE-DREWNIANEJ.jpg;CHOPIN RYE VODKA 0,5L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;140,00;140,00;16
669;http://localhost:8080/img/images/CHOPIN-RYE-VODKA-0,5L-40%-W-SKRZYNCE-DREWNIANEJ-+-6-KIELISZKÓW.jpg;CHOPIN RYE VODKA 0,5L 40% W SKRZYNCE DREWNIANEJ + 6 KIELISZKÓW;Alkohol na prezent;190,00;190,00;25
670;http://localhost:8080/img/images/CHOPIN-WHEAT-VODKA-0,5L-40%-W-SKRZYNCE-DREWNIANEJ.jpg;CHOPIN WHEAT VODKA 0,5L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;180,00;180,00;13
671;http://localhost:8080/img/images/CONO-SUR-ORGANIC-GRAN-RESERVA-CABERNET-SAUVIGNON-0,75L-W-SKRZYNCE-DREWNIANEJ.jpg;CONO SUR ORGANIC GRAN RESERVA CABERNET SAUVIGNON 0,75L W SKRZYNCE DREWNIANEJ;Alkohol na prezent;145,00;145,00;16
672;http://localhost:8080/img/images/CONO-SUR-RESERVA-ESPECIAL-SAUVIGNON-BLANC-0,75L-W-SKRZYNCE-DREWNIANEJ-+-KAWA.jpg;CONO SUR RESERVA ESPECIAL SAUVIGNON BLANC 0,75L W SKRZYNCE DREWNIANEJ + KAWA;Alkohol na prezent;175,00;175,00;19
673;http://localhost:8080/img/images/CZARNY-BOCIAN-GLOBETROTTER-LIKIER-0,5L-35%-W-SKRZYNCE-DREWNIANEJ.jpg;CZARNY BOCIAN GLOBETROTTER LIKIER 0,5L 35% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;115,00;115,00;18
674;http://localhost:8080/img/images/CZARNY-BOCIAN-WÓDKA-0,5L-40%-W-SKRZYNCE-DREWNIANEJ.jpg;CZARNY BOCIAN WÓDKA 0,5L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;100,00;100,00;17
675;http://localhost:8080/img/images/CZARNY-BOCIAN-WÓDKA-0,5L-40%-W-SKRZYNCE-DREWNIANEJ-+-6-KIELISZKÓW.jpg;CZARNY BOCIAN WÓDKA 0,5L 40% W SKRZYNCE DREWNIANEJ + 6 KIELISZKÓW;Alkohol na prezent;160,00;160,00;29
676;http://localhost:8080/img/images/CZĘSTOCHÓWKA-WÓDKA-CZYSTA-0,5L-40%-W-SKRZYNCE-DREWNIANEJ.jpg;CZĘSTOCHÓWKA WÓDKA CZYSTA 0,5L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;100,00;100,00;30
677;http://localhost:8080/img/images/CZĘSTOCHÓWKA-WÓDKA-CZYSTA-0,5L-40%-W-SKRZYNCE-DREWNIANEJ-+-6-KIELISZKÓW.jpg;CZĘSTOCHÓWKA WÓDKA CZYSTA 0,5L 40% W SKRZYNCE DREWNIANEJ + 6 KIELISZKÓW;Alkohol na prezent;160,00;160,00;23
678;http://localhost:8080/img/images/CZĘSTOCHÓWKA-WÓDKA-ZIEMNIACZANA-0,5L-40%-W-SKRZYNCE-DREWNIANEJ.jpg;CZĘSTOCHÓWKA WÓDKA ZIEMNIACZANA 0,5L 40% W SKRZYNCE DREWNIANEJ;Alkohol na prezent;105,00;105,00;16
679;http://localhost:8080/img/images/BALCONES-TEXAS-SINGLE-MALT-WHISKY-0,7L-53%.jpg;BALCONES TEXAS SINGLE MALT WHISKY 0,7L 53%;Whisky;469,00;469,00;24
680;http://localhost:8080/img/images/BALLANTINE'S-12YO-WHISKY-0,7L-40%.jpg;BALLANTINE'S 12YO WHISKY 0,7L 40%;Whisky;120,00;120,00;12
681;http://localhost:8080/img/images/BALLANTINE'S-15YO-GLENBURGIE-WHISKY-0,7L-40%.jpg;BALLANTINE'S 15YO GLENBURGIE WHISKY 0,7L 40%;Whisky;275,00;275,00;17
682;http://localhost:8080/img/images/BALLANTINE'S-15YO-GLENTAUCHERS-WHISKY-0,7L-40%.jpg;BALLANTINE'S 15YO GLENTAUCHERS WHISKY 0,7L 40%;Whisky;275,00;275,00;21
683;http://localhost:8080/img/images/BALLANTINE'S-15YO-MILTONDUFF-WHISKY-0,7L-40%.jpg;BALLANTINE'S 15YO MILTONDUFF WHISKY 0,7L 40%;Whisky;275,00;275,00;22
684;http://localhost:8080/img/images/BALLANTINE'S-17YO-WHISKY-0,7L-40%.jpg;BALLANTINE'S 17YO WHISKY 0,7L 40%;Whisky;285,00;285,00;19
685;http://localhost:8080/img/images/BALLANTINE'S-21YO-WHISKY-0,7L-40%.jpg;BALLANTINE'S 21YO WHISKY 0,7L 40%;Whisky;460,00;460,00;24
686;http://localhost:8080/img/images/BALLANTINE'S-30YO-WHISKY-0,7L-40%.jpg;BALLANTINE'S 30YO WHISKY 0,7L 40%;Whisky;1 670,00;1 670,00;24
687;http://localhost:8080/img/images/BALLANTINE'S-7YO-WHISKY-0,7L-40%.jpg;BALLANTINE'S 7YO WHISKY 0,7L 40%;Whisky;85,99;85,99;23
688;http://localhost:8080/img/images/BALLANTINE'S-BRASIL-WHISKY-0,7L-35%.jpg;BALLANTINE'S BRASIL WHISKY 0,7L 35%;Whisky;69,99;69,99;29
689;http://localhost:8080/img/images/BALLANTINE'S-FINEST-WHISKY-4,5L-40%-+-HUŚTAWKA.jpg;BALLANTINE'S FINEST WHISKY 4,5L 40% + HUŚTAWKA;Whisky;680,00;680,00;14
690;http://localhost:8080/img/images/BALLANTINE'S-FINEST-WHISKY-40%.jpg;BALLANTINE'S FINEST WHISKY 40%;Whisky;54,99;54,99;21
691;http://localhost:8080/img/images/PORTAL-TAWNY-40YO-PORTO-0,75L-20%.jpg;PORTAL TAWNY 40YO PORTO 0,75L 20%;Drogie alkohole świata;1 000,00;1 000,00;24
692;http://localhost:8080/img/images/SZAMPAN-ARMAND-DE-BRIGNAC-BLANC-DE-BLANC-0,75L-12,5%-+-SKRZYNKA.jpg;SZAMPAN ARMAND DE BRIGNAC BLANC DE BLANC 0,75L 12,5% + SKRZYNKA;Drogie alkohole świata;4 700,00;4 700,00;15
693;http://localhost:8080/img/images/SZAMPAN-ARMAND-DE-BRIGNAC-DEMI-SEC-0,75L-12,5%-+-SKRZYNKA.jpg;SZAMPAN ARMAND DE BRIGNAC DEMI SEC 0,75L 12,5% + SKRZYNKA;Drogie alkohole świata;2 450,00;2 450,00;24
694;http://localhost:8080/img/images/SZAMPAN-CARBON-BLANC-DE-BLANCS-2012-GRAND-CRU-0,75L-12%.jpg;SZAMPAN CARBON BLANC DE BLANCS 2012 GRAND CRU 0,75L 12%;Drogie alkohole świata;2 800,00;2 800,00;22
695;http://localhost:8080/img/images/SZAMPAN-CARBON-BRUT-0,75L-12%-+-LUXURY-BOX.jpg;SZAMPAN CARBON BRUT 0,75L 12% + LUXURY BOX;Drogie alkohole świata;1 600,00;1 600,00;30
696;http://localhost:8080/img/images/SZAMPAN-CARBON-EB.01-BUGATTI-MILLESIME-2002-0,75L-12%-+-LUXURY-BOX.jpg;SZAMPAN CARBON EB.01 BUGATTI MILLESIME 2002 0,75L 12% + LUXURY BOX;Drogie alkohole świata;2 500,00;2 500,00;20
697;http://localhost:8080/img/images/SZAMPAN-CARBON-EB.01-BUGATTI-MILLESIME-2002-LUMINOUS-0,75L-12%.jpg;SZAMPAN CARBON EB.01 BUGATTI MILLESIME 2002 LUMINOUS 0,75L 12%;Drogie alkohole świata;1 190,00;1 190,00;24
698;http://localhost:8080/img/images/SZAMPAN-CATTIER-BRUT-3L-12,5%-+-SKRZYNKA-DREWNIANA.jpg;SZAMPAN CATTIER BRUT 3L 12,5% + SKRZYNKA DREWNIANA;Drogie alkohole świata;1 250,00;1 250,00;24
699;http://localhost:8080/img/images/SZAMPAN-CATTIER-BRUT-6L-12,5%-+-SKRZYNKA-DREWNIANA.jpg;SZAMPAN CATTIER BRUT 6L 12,5% + SKRZYNKA DREWNIANA;Drogie alkohole świata;2 999,00;2 999,00;22
700;http://localhost:8080/img/images/SZAMPAN-DOM-PERIGNON-ROSE-VINTAGE-2008-0,75L-12,5%.jpg;SZAMPAN DOM PERIGNON ROSE VINTAGE 2008 0,75L 12,5%;Drogie alkohole świata;2 490,00;2 490,00;15
701;http://localhost:8080/img/images/SZAMPAN-DOM-PERIGNON-VINTAGE-BRUT-2013-0,75L-12,5%.jpg;SZAMPAN DOM PERIGNON VINTAGE BRUT 2013 0,75L 12,5%;Drogie alkohole świata;1 350,00;1 350,00;28
702;http://localhost:8080/img/images/SZAMPAN-KRUG-CLOS-DU-MESNIL-2004-0,75L-12,5%.jpg;SZAMPAN KRUG CLOS DU MESNIL 2004 0,75L 12,5%;Drogie alkohole świata;7 280,00;7 280,00;27
703;http://localhost:8080/img/images/1757-VERMOUTH-DI-TORINO-EXTRA-DRY-1L-18%.jpg;1757 VERMOUTH DI TORINO EXTRA DRY 1L 18%;Vermouth;130,00;130,00;26
704;http://localhost:8080/img/images/1757-VERMOUTH-DI-TORINO-ROSSO-1L-16%.jpg;1757 VERMOUTH DI TORINO ROSSO 1L 16%;Vermouth;130,00;130,00;14
705;http://localhost:8080/img/images/BENINI-BIANCO-1L-16%.jpg;BENINI BIANCO 1L 16%;Vermouth;47,99;47,99;28
706;http://localhost:8080/img/images/BENINI-EXTRA-DRY-1L-16%.jpg;BENINI EXTRA DRY 1L 16%;Vermouth;47,99;47,99;17
707;http://localhost:8080/img/images/BENINI-ROSSO-1L-16%.jpg;BENINI ROSSO 1L 16%;Vermouth;47,99;47,99;12
708;http://localhost:8080/img/images/CINZANO-BIANCO-1L-15%.jpg;CINZANO BIANCO 1L 15%;Vermouth;48,99;48,99;30
709;http://localhost:8080/img/images/CINZANO-EXTRA-DRY-1L-18%.jpg;CINZANO EXTRA DRY 1L 18%;Vermouth;48,99;48,99;15
710;http://localhost:8080/img/images/CINZANO-ROSSO-1L-15%.jpg;CINZANO ROSSO 1L 15%;Vermouth;48,99;48,99;11
711;http://localhost:8080/img/images/DRAGMA-EXTRA-DRY-BIAŁY-WERMUT-0,7L-17,1%.jpg;DRAGMA EXTRA DRY BIAŁY WERMUT 0,7L 17,1%;Vermouth;189,00;189,00;13
712;http://localhost:8080/img/images/DRAGMA-SŁODKI-CZERWONY-WERMUT-0,7L-16,1%.jpg;DRAGMA SŁODKI CZERWONY WERMUT 0,7L 16,1%;Vermouth;189,00;189,00;17
713;http://localhost:8080/img/images/MARTINI-BIANCO-1L-14,4%.jpg;MARTINI BIANCO 1L 14,4%;Vermouth;45,99;45,99;16
714;http://localhost:8080/img/images/MARTINI-EXTRA-DRY-1L-15%.jpg;MARTINI EXTRA DRY 1L 15%;Vermouth;45,99;45,99;30
715;http://localhost:8080/img/images/DĘBOWA-POLSKA-GOLD-RASPBERRY-LIKIER-0,7L-20%.jpg;DĘBOWA POLSKA GOLD RASPBERRY LIKIER 0,7L 20%;Dębowa Polska;75,99;75,99;11
716;http://localhost:8080/img/images/DĘBOWA-POLSKA-GOLDEN-SOWA-0,7L-40%.jpg;DĘBOWA POLSKA GOLDEN SOWA 0,7L 40%;Dębowa Polska;64,99;64,99;17
717;http://localhost:8080/img/images/DĘBOWA-POLSKA-GOOOL-UCHO-DĘBOWE-0,7L-40%.jpg;DĘBOWA POLSKA GOOOL UCHO DĘBOWE 0,7L 40%;Dębowa Polska;140,00;140,00;23
718;http://localhost:8080/img/images/DĘBOWA-POLSKA-GRANAT-ROZRYWKOWY-0,5L-40%.jpg;DĘBOWA POLSKA GRANAT ROZRYWKOWY 0,5L 40%;Dębowa Polska;145,00;145,00;30
719;http://localhost:8080/img/images/DĘBOWA-POLSKA-GRANAT-ZACZEPNY-0,7L-40%.jpg;DĘBOWA POLSKA GRANAT ZACZEPNY 0,7L 40%;Dębowa Polska;219,00;219,00;30
720;http://localhost:8080/img/images/DĘBOWA-POLSKA-KARMNIK-DLA-PTAKÓW-0,7L-40%-+-2-KIELISZKI.jpg;DĘBOWA POLSKA KARMNIK DLA PTAKÓW 0,7L 40% + 2 KIELISZKI;Dębowa Polska;215,00;215,00;11
721;http://localhost:8080/img/images/BRECON-ROSE-PETAL-GIN-0,7L-37,5%.jpg;BRECON ROSE PETAL GIN 0,7L 37,5%;Gin;165,00;165,00;24
722;http://localhost:8080/img/images/BRECON-SPECIAL-RESERVE-GIN-0,7L-40%.jpg;BRECON SPECIAL RESERVE GIN 0,7L 40%;Gin;140,00;140,00;12
723;http://localhost:8080/img/images/BULLDOG-GIN-0,7L-40%.jpg;BULLDOG GIN 0,7L 40%;Gin;159,00;159,00;25
724;http://localhost:8080/img/images/BUSS-NR.-509-PERSIAN-PEACH-GIN-0,7L-40%.jpg;BUSS NR. 509 PERSIAN PEACH GIN 0,7L 40%;Gin;260,00;260,00;13
725;http://localhost:8080/img/images/BUSS-NR.-509-RASPBERRY-GIN-0,7L-37,5%.jpg;BUSS NR. 509 RASPBERRY GIN 0,7L 37,5%;Gin;260,00;260,00;27
726;http://localhost:8080/img/images/DĘBOWA-POLSKA-KOŁYSKA-0,7L-40%.jpg;DĘBOWA POLSKA KOŁYSKA 0,7L 40%;Dębowa Polska;140,00;140,00;22
727;http://localhost:8080/img/images/DĘBOWA-POLSKA-KUFEREK-0,7L-40%-+-2-KIELISZKI.jpg;DĘBOWA POLSKA KUFEREK 0,7L 40% + 2 KIELISZKI;Dębowa Polska;265,00;265,00;18
728;http://localhost:8080/img/images/DĘBOWA-POLSKA-KUFEREK-SZCZĘŚCIA-0,7L-40%.jpg;DĘBOWA POLSKA KUFEREK SZCZĘŚCIA 0,7L 40%;Dębowa Polska;250,00;250,00;12
729;http://localhost:8080/img/images/DĘBOWA-POLSKA-LIPOWA-Z-ULA-0,7L-40%.jpg;DĘBOWA POLSKA LIPOWA Z ULA 0,7L 40%;Dębowa Polska;94,99;94,99;13
730;http://localhost:8080/img/images/DĘBOWA-POLSKA-LIPOWA-Z-ULA-W-DREWNIE-0,5L-40%.jpg;DĘBOWA POLSKA LIPOWA Z ULA W DREWNIE 0,5L 40%;Dębowa Polska;225,00;225,00;21
731;http://localhost:8080/img/images/DĘBOWA-POLSKA-LIZAK-0,5L-40%.jpg;DĘBOWA POLSKA LIZAK 0,5L 40%;Dębowa Polska;160,00;160,00;13
732;http://localhost:8080/img/images/CAORUNN-GIN-0,7L-41,8%.jpg;CAORUNN GIN 0,7L 41,8%;Gin;150,00;150,00;21
733;http://localhost:8080/img/images/CAORUNN-RASPBERRY-GIN-0,5L-41,8%.jpg;CAORUNN RASPBERRY GIN 0,5L 41,8%;Gin;115,00;115,00;29
734;http://localhost:8080/img/images/CHRISTIAN-DROUIN-GIN-0,7L-42%.jpg;CHRISTIAN DROUIN GIN 0,7L 42%;Gin;190,00;190,00;13
735;http://localhost:8080/img/images/CHRISTIES-LONDON-DRY-GIN-0,7L-40%.jpg;CHRISTIES LONDON DRY GIN 0,7L 40%;Gin;78,99;78,99;23
736;http://localhost:8080/img/images/CITADELLE-JARDIN-D'ETE-GIN-0,7L-41,5%.jpg;CITADELLE JARDIN D'ETE GIN 0,7L 41,5%;Gin;155,00;155,00;10
737;http://localhost:8080/img/images/CITADELLE-NO-MISTAKE-OLD-TOM-GIN-0,5L-46%.jpg;CITADELLE NO MISTAKE OLD TOM GIN 0,5L 46%;Gin;150,00;150,00;13
738;http://localhost:8080/img/images/CITADELLE-ORIGINAL-DRY-GIN-0,7L-44%.jpg;CITADELLE ORIGINAL DRY GIN 0,7L 44%;Gin;150,00;150,00;19
739;http://localhost:8080/img/images/BANKS-ISLAND-5-BLEND-RUM-0,7L-43%.jpg;BANKS ISLAND 5 BLEND RUM 0,7L 43%;Rum;210,00;210,00;25
740;http://localhost:8080/img/images/BARBUDA-BLACK-RUM-0,7L-37,5%.jpg;BARBUDA BLACK RUM 0,7L 37,5%;Rum;69,99;69,99;10
741;http://localhost:8080/img/images/BARBUDA-WHITE-RUM-0,7L-37,5%.jpg;BARBUDA WHITE RUM 0,7L 37,5%;Rum;69,99;69,99;19
742;http://localhost:8080/img/images/BAYOU-PINK-RUM-0,7L-37,5%.jpg;BAYOU PINK RUM 0,7L 37,5%;Rum;120,00;120,00;19
743;http://localhost:8080/img/images/BAYOU-SPICED-RUM-0,7L-40%.jpg;BAYOU SPICED RUM 0,7L 40%;Rum;120,00;120,00;22
744;http://localhost:8080/img/images/BLACK-TOT-50TH-ANNIVERSARY-RUM-0,7L-54,5%.jpg;BLACK TOT 50TH ANNIVERSARY RUM 0,7L 54,5%;Rum;640,00;640,00;24
745;http://localhost:8080/img/images/BOTAFOGO-SPICED-RUM-0,7L-40%.jpg;BOTAFOGO SPICED RUM 0,7L 40%;Rum;130,00;130,00;14
746;http://localhost:8080/img/images/BRUGAL-ANEJO-RUM-0,7L-38%.jpg;BRUGAL ANEJO RUM 0,7L 38%;Rum;86,99;86,99;28
747;http://localhost:8080/img/images/BUMBU-RUM-0,7L-40%.jpg;BUMBU RUM 0,7L 40%;Rum;179,00;179,00;26
748;http://localhost:8080/img/images/BUMBU-XO-RUM-0,7L-40%.jpg;BUMBU XO RUM 0,7L 40%;Rum;210,00;210,00;19
749;http://localhost:8080/img/images/CANEROCK-JAMAICA-RUM-0,7L-40%.jpg;CANEROCK JAMAICA RUM 0,7L 40%;Rum;195,00;195,00;26
750;http://localhost:8080/img/images/CANNABIS-SATIVA-JAMAICAN-RUM-0,7L-37,5%.jpg;CANNABIS SATIVA JAMAICAN RUM 0,7L 37,5%;Rum;155,00;155,00;26
751;http://localhost:8080/img/images/NALEWKA-ŚLIWKOWA-NAKATA-HONEY-UMESHU-0,72L-12%.jpg;NALEWKA ŚLIWKOWA NAKATA HONEY UMESHU 0,72L 12%;Nalewka & Miód pitny;150,00;150,00;14
752;http://localhost:8080/img/images/NALEWKA-ŚLIWKOWA-NAKATA-UMESHU-AKA-0,72L-12%.jpg;NALEWKA ŚLIWKOWA NAKATA UMESHU AKA 0,72L 12%;Nalewka & Miód pitny;120,00;120,00;26
753;http://localhost:8080/img/images/NALEWKA-ŚLIWKOWA-NAKATA-UMESHU-SHIRO-0,72L-12%.jpg;NALEWKA ŚLIWKOWA NAKATA UMESHU SHIRO 0,72L 12%;Nalewka & Miód pitny;120,00;120,00;15
754;http://localhost:8080/img/images/METAXA-7*-BRANDY-0,7L-40%.jpg;METAXA 7* BRANDY 0,7L 40%;Brandy;105,00;105,00;28
755;http://localhost:8080/img/images/METAXA-GRANDE-FINE-BRANDY-0,7L-40%.jpg;METAXA GRANDE FINE BRANDY 0,7L 40%;Brandy;249,00;249,00;14
756;http://localhost:8080/img/images/METAXA-PRIVATE-RESERVE-BRANDY-0,7L-40%.jpg;METAXA PRIVATE RESERVE BRANDY 0,7L 40%;Brandy;345,00;345,00;14
757;http://localhost:8080/img/images/PISCO-ALTO-DEL-CARMEN-ESPECIAL-BRANDY-0,75L-35%.jpg;PISCO ALTO DEL CARMEN ESPECIAL BRANDY 0,75L 35%;Brandy;155,00;155,00;25
758;http://localhost:8080/img/images/PLISKA-5YO-BRANDY-0,5L-36%.jpg;PLISKA 5YO BRANDY 0,5L 36%;Brandy;44,99;44,99;14
759;http://localhost:8080/img/images/PLISKA-XO-10YO-BRANDY-0,7L-40%.jpg;PLISKA XO 10YO BRANDY 0,7L 40%;Brandy;100,00;100,00;20
760;http://localhost:8080/img/images/ST.-REMY-VSOP-BRANDY-0,7L-40%.jpg;ST. REMY VSOP BRANDY 0,7L 40%;Brandy;79,99;79,99;16
761;http://localhost:8080/img/images/ST.-REMY-XO-BRANDY-0,7L-40%.jpg;ST. REMY XO BRANDY 0,7L 40%;Brandy;105,00;105,00;29
762;http://localhost:8080/img/images/STOCK-84-VSOP-BRANDY-38%.jpg;STOCK 84 VSOP BRANDY 38%;Brandy;59,99;59,99;13
763;http://localhost:8080/img/images/STOCK-84-XO-BRANDY-0,7L-40%.jpg;STOCK 84 XO BRANDY 0,7L 40%;Brandy;120,00;120,00;11
764;http://localhost:8080/img/images/SŁONECZNY-BRZEG-BRANDY-0,5L-36%.jpg;SŁONECZNY BRZEG BRANDY 0,5L 36%;Brandy;45,99;45,99;30
765;http://localhost:8080/img/images/TORRES-10YO-GRAN-RESERVA-BRANDY-0,7L-38%.jpg;TORRES 10YO GRAN RESERVA BRANDY 0,7L 38%;Brandy;89,99;89,99;19
766;http://localhost:8080/img/images/PORTO-BORGES-RUBY-0,75L-19%.jpg;PORTO BORGES RUBY 0,75L 19%;Wino Porto;54,99;54,99;28
767;http://localhost:8080/img/images/PORTO-BORGES-TAWNY-0,75L-19%.jpg;PORTO BORGES TAWNY 0,75L 19%;Wino Porto;54,99;54,99;10
768;http://localhost:8080/img/images/PORTO-BORGES-WHITE-0,75L-19%.jpg;PORTO BORGES WHITE 0,75L 19%;Wino Porto;54,99;54,99;16
769;http://localhost:8080/img/images/PORTO-CASAS-DE-MURIA-RUBY-0,75L-19,5%.jpg;PORTO CASAS DE MURIA RUBY 0,75L 19,5%;Wino Porto;49,99;49,99;11
770;http://localhost:8080/img/images/PORTO-CROFT-FINE-TAWNY-0,75L-20%.jpg;PORTO CROFT FINE TAWNY 0,75L 20%;Wino Porto;59,99;59,99;22
771;http://localhost:8080/img/images/PORTO-CRUZ-MALAGA-0,75L-15%.jpg;PORTO CRUZ MALAGA 0,75L 15%;Wino Porto;54,99;54,99;22
772;http://localhost:8080/img/images/PORTO-CRUZ-RUBY-0,75L-19%.jpg;PORTO CRUZ RUBY 0,75L 19%;Wino Porto;59,99;59,99;29
773;http://localhost:8080/img/images/PORTO-CRUZ-SPECIAL-RESERVE-0,75L-19%.jpg;PORTO CRUZ SPECIAL RESERVE 0,75L 19%;Wino Porto;89,99;89,99;30
774;http://localhost:8080/img/images/PORTO-CRUZ-TAWNY-0,75L-19%.jpg;PORTO CRUZ TAWNY 0,75L 19%;Wino Porto;59,99;59,99;20
775;http://localhost:8080/img/images/PORTO-CRUZ-WHITE-0,75L-19%.jpg;PORTO CRUZ WHITE 0,75L 19%;Wino Porto;59,99;59,99;29
776;http://localhost:8080/img/images/PORTO-TAYLOR'S-1ST-ESTATE-RESERVE-0,75L-20%.jpg;PORTO TAYLOR'S 1ST ESTATE RESERVE 0,75L 20%;Wino Porto;100,00;100,00;23
777;http://localhost:8080/img/images/PORTO-TAYLOR'S-20YO-TAWNY-0,75L-20%.jpg;PORTO TAYLOR'S 20YO TAWNY 0,75L 20%;Wino Porto;385,00;385,00;24
